Time (sec),RPM,RPM Rate (RPM/sec),Coolant Temp (F),TPS (%),TPS Rate (%/sec),MAP (psi),MAP Rate (psi/sec),Barometer (psi),Battery Volt (V),Lambda Measured,Starting Compensation - Fuel (%),System Temperature (F),System Error,System Status,Charge Time Clip,Open Time Clip,Coil OverCurrent,
2.469,3753,9634,185.2,100.0,0,12.16,0.0,12.41,11.60,0.79,100,48,0,2,0,0,0,
2.479,3646,-6502,185.2,100.0,0,12.16,0.0,12.41,11.60,0.79,100,48,0,2,0,0,0,
2.489,3769,-6502,185.2,100.0,0,12.16,0.0,12.41,11.60,0.79,100,48,0,2,0,0,0,
2.499,3769,7727,185.2,100.0,0,12.16,0.0,12.41,11.60,0.79,100,48,0,2,0,0,0,
2.509,3631,-8352,185.2,100.0,0,12.16,0.0,12.41,11.60,0.79,100,48,0,2,0,0,0,
2.519,3631,-8352,185.2,100.0,0,12.16,0.0,12.41,11.60,0.79,100,48,0,2,0,0,0,
2.529,3768,8605,185.2,100.0,0,12.16,0.0,12.41,11.60,0.79,100,48,0,2,0,0,0,
2.539,3673,-5816,185.2,100.0,0,12.16,0.0,12.41,11.60,0.79,100,48,0,2,0,0,0,
2.549,3673,-5816,185.2,100.0,0,12.16,0.0,12.41,11.60,0.80,100,48,0,2,0,0,0,
2.559,3813,8898,185.2,100.0,0,12.16,0.0,12.41,11.60,0.79,100,48,0,2,0,0,0,
2.569,3813,8898,185.2,100.0,0,12.16,0.0,12.41,11.60,0.80,100,48,0,2,0,0,0,
2.579,3734,-4917,185.2,100.0,0,12.16,0.0,12.41,11.60,0.80,100,48,0,2,0,0,0,
2.589,3885,9778,185.2,100.0,0,12.16,0.0,12.41,11.60,0.80,100,48,0,2,0,0,0,
2.599,3885,9778,185.2,100.0,0,12.16,0.0,12.41,11.60,0.80,100,48,0,2,0,0,0,
2.609,3805,-5073,185.2,100.0,0,12.16,0.0,12.41,11.60,0.80,100,48,0,2,0,0,0,
2.619,3944,9138,185.2,100.0,0,12.16,0.0,12.41,11.60,0.79,100,48,0,2,0,0,0,
2.629,3944,9138,185.2,100.0,0,12.16,0.0,12.41,11.60,0.79,100,48,0,2,0,0,0,
2.639,3841,-6594,185.2,100.0,0,12.16,0.0,12.41,11.60,0.79,100,48,0,2,0,0,0,
2.649,3946,6906,185.2,100.0,0,12.16,0.0,12.41,11.60,0.79,100,48,0,2,0,0,0,
2.659,3946,6906,185.2,100.0,0,12.16,0.0,12.41,11.60,0.79,100,48,0,2,0,0,0,
2.669,3814,-8391,185.2,100.0,0,12.16,0.0,12.41,11.60,0.79,100,48,0,2,0,0,0,
2.679,3917,6724,185.2,100.0,0,12.16,0.0,12.41,11.60,0.79,100,48,0,2,0,0,0,
2.689,3917,6724,185.2,100.0,0,12.16,0.0,12.41,11.60,0.79,100,48,0,2,0,0,0,
2.699,3777,-8813,185.2,100.0,0,12.16,0.0,12.41,11.60,0.79,100,48,0,2,0,0,0,
2.709,3903,-8813,185.2,100.0,0,12.16,0.0,12.41,11.60,0.80,100,48,0,2,0,0,0,
2.719,3903,8197,185.2,100.0,0,12.16,0.0,12.41,11.60,0.80,100,48,0,2,0,0,0,
2.729,3804,-6277,185.2,100.0,0,12.16,0.0,12.41,11.60,0.80,100,48,0,2,0,0,0,
2.739,3804,-6277,185.2,100.0,0,12.16,0.0,12.41,11.60,0.80,100,48,0,2,0,0,0,
2.749,3942,9067,185.2,100.0,0,12.16,0.0,12.41,11.60,0.80,100,48,0,2,0,0,0,
2.759,3892,-3243,185.2,100.0,0,12.16,0.0,12.41,11.60,0.80,100,48,0,2,0,0,0,
2.769,3892,-3243,185.2,100.0,0,12.16,0.0,12.41,11.60,0.80,100,48,0,2,0,0,0,
2.779,4064,11651,185.2,100.0,0,12.16,0.0,12.41,11.60,0.80,100,48,0,2,0,0,0,
2.789,4035,-1950,185.2,100.0,0,12.16,0.0,12.41,11.60,0.81,100,48,0,2,0,0,0,
2.799,4035,-1950,185.2,100.0,0,12.16,0.0,12.41,11.60,0.81,100,48,0,2,0,0,0,
2.809,4175,9742,185.2,100.0,0,12.16,0.0,12.41,11.60,0.81,100,48,0,2,0,0,0,
2.819,4096,-5393,185.2,100.0,0,12.16,0.0,12.41,11.60,0.81,100,48,0,2,0,0,0,
2.830,4198,7137,185.2,100.0,0,12.16,0.0,12.41,11.60,0.81,100,48,0,2,0,0,0,
2.839,4198,7137,185.2,100.0,0,12.16,0.0,12.41,11.60,0.81,100,48,0,2,0,0,0,
2.849,4017,-12120,185.2,100.0,0,12.16,0.0,12.41,11.60,0.81,100,48,0,2,0,0,0,
2.859,4082,4422,185.2,100.0,0,12.16,0.0,12.41,11.60,0.81,100,48,0,2,0,0,0,
2.869,4082,4422,185.2,100.0,0,12.16,0.0,12.41,11.60,0.80,100,48,0,2,0,0,0,
2.879,3947,-8881,185.2,100.0,0,12.16,0.0,12.41,11.60,0.79,100,48,0,2,0,0,0,
2.889,4051,7023,185.2,100.0,0,12.16,0.0,12.41,11.60,0.80,100,48,0,2,0,0,0,
2.899,4051,7023,185.2,100.0,0,12.16,0.0,12.41,11.60,0.80,100,48,0,2,0,0,0,
2.909,3949,-6714,185.2,100.0,0,12.16,0.0,12.41,11.60,0.80,100,48,0,2,0,0,0,
2.919,4084,9189,185.2,100.0,0,12.16,0.0,12.41,11.60,0.80,100,48,0,2,0,0,0,
2.929,4084,9189,185.2,100.0,0,12.16,0.0,12.41,11.60,0.80,100,48,0,2,0,0,0,
2.939,4035,-3295,185.2,100.0,0,12.16,0.0,12.41,11.60,0.80,100,48,0,2,0,0,0,
2.949,4196,11259,185.2,100.0,0,12.16,0.0,12.41,11.60,0.80,100,48,0,2,0,0,0,
2.959,4196,11259,185.2,100.0,0,12.16,0.0,12.41,11.60,0.80,100,48,0,2,0,0,0,
2.969,4127,-4746,185.2,100.0,0,12.16,0.0,12.41,11.60,0.80,100,48,0,2,0,0,0,
2.979,4258,9298,185.2,100.0,0,12.16,0.0,12.41,11.60,0.80,100,48,0,2,0,0,0,
2.989,4258,9298,185.2,100.0,0,12.16,0.0,12.41,11.60,0.80,100,48,0,2,0,0,0,
2.999,4158,-6930,185.2,100.0,0,12.16,0.0,12.41,11.60,0.80,100,48,0,2,0,0,0,
3.009,4254,6807,185.2,100.0,0,12.16,0.0,12.41,11.60,0.80,100,48,0,2,0,0,0,
3.019,4123,-9003,185.2,100.0,0,12.17,1.0,12.41,11.60,0.80,100,48,0,2,0,0,0,
3.029,4123,-9003,185.2,100.0,0,12.17,0.0,12.41,11.60,0.81,100,48,0,2,0,0,0,
3.039,4201,5462,185.2,100.0,0,12.17,0.0,12.41,11.60,0.81,100,48,0,2,0,0,0,
3.049,4080,-8229,185.2,100.0,0,12.17,0.0,12.41,11.60,0.81,100,48,0,2,0,0,0,
3.059,4080,-8229,185.2,100.0,0,12.17,0.0,12.41,11.60,0.81,100,48,0,2,0,0,0,
3.069,4196,8114,185.2,100.0,0,12.17,0.0,12.41,11.60,0.81,100,48,0,2,0,0,0,
3.079,4103,-6360,185.2,100.0,0,12.17,0.0,12.41,11.60,0.81,100,48,0,2,0,0,0,
3.089,4103,-6360,185.2,100.0,0,12.17,0.0,12.41,11.60,0.81,100,48,0,2,0,0,0,
3.099,4218,8084,185.2,100.0,0,12.17,0.0,12.41,11.60,0.81,100,48,0,2,0,0,0,
3.109,4137,-5585,185.2,100.0,0,12.17,0.0,12.41,11.60,0.81,100,48,0,2,0,0,0,
3.119,4137,-5585,185.2,100.0,0,12.17,0.0,12.41,11.60,0.80,100,48,0,2,0,0,0,
3.129,4275,9832,185.2,100.0,0,12.17,0.0,12.41,11.60,0.81,100,48,0,2,0,0,0,
3.139,4219,-3938,185.2,100.0,0,12.17,0.0,12.41,11.60,0.81,100,48,0,2,0,0,0,
3.149,4348,9349,185.2,100.0,0,12.17,0.0,12.41,11.60,0.81,100,48,0,2,0,0,0,
3.159,4348,9349,185.2,100.0,0,12.17,0.0,12.41,11.60,0.81,100,48,0,2,0,0,0,
3.169,4246,-7218,185.2,100.0,0,12.17,0.0,12.41,11.60,0.81,100,48,0,2,0,0,0,
3.179,4350,7540,185.2,100.0,0,12.17,0.0,12.41,11.60,0.80,100,48,0,2,0,0,0,
3.189,4350,7540,185.2,100.0,0,12.17,0.0,12.41,11.60,0.81,100,48,0,2,0,0,0,
3.199,4254,-6806,185.2,100.0,0,12.17,0.0,12.41,11.60,0.82,100,48,0,2,0,0,0,
3.209,4363,7926,185.2,100.0,0,12.17,0.0,12.41,11.60,0.81,100,48,0,2,0,0,0,
3.219,4264,-7036,185.2,100.0,0,12.17,0.0,12.41,11.60,0.81,100,48,0,2,0,0,0,
3.229,4264,-7036,185.2,100.0,0,12.17,0.0,12.41,11.60,0.82,100,48,0,2,0,0,0,
3.239,4370,7721,185.2,100.0,0,12.17,0.0,12.41,11.60,0.81,100,48,0,2,0,0,0,
3.249,4280,-6420,185.2,100.0,0,12.17,0.0,12.41,11.60,0.81,100,48,0,2,0,0,0,
3.259,4379,7226,185.2,100.0,0,12.17,0.0,12.41,11.60,0.81,100,48,0,2,0,0,0,
3.269,4379,7226,185.2,100.0,0,12.17,0.0,12.41,11.60,0.82,100,48,0,2,0,0,0,
3.279,4291,-6294,185.2,100.0,0,12.17,0.0,12.41,11.60,0.81,100,48,0,2,0,0,0,
3.289,4411,8823,185.2,100.0,0,12.17,0.0,12.41,11.60,0.81,100,48,0,2,0,0,0,
3.299,4411,8823,185.2,100.0,0,12.17,0.0,12.41,11.60,0.81,100,48,0,2,0,0,0,
3.309,4355,-4065,185.2,100.0,0,12.17,0.0,12.41,11.60,0.81,100,48,0,2,0,0,0,
3.319,4498,10720,185.2,100.0,0,12.17,0.0,12.41,11.60,0.81,100,48,0,2,0,0,0,
3.329,4409,-6540,185.2,100.0,0,12.17,0.0,12.41,11.60,0.81,100,48,0,2,0,0,0,
3.339,4409,-6540,185.2,100.0,0,12.17,0.0,12.41,11.60,0.81,100,48,0,2,0,0,0,
3.349,4491,6138,185.2,100.0,0,12.17,0.0,12.41,11.60,0.81,100,48,0,2,0,0,0,
3.359,4389,-7461,185.2,100.0,0,12.17,0.0,12.41,11.60,0.81,100,48,0,2,0,0,0,
3.369,4482,6948,185.2,100.0,0,12.17,0.0,12.41,11.60,0.82,100,48,0,2,0,0,0,
3.379,4482,6948,185.2,100.0,0,12.17,0.0,12.41,11.60,0.82,100,48,0,2,0,0,0,
3.389,4374,-7873,185.2,100.0,0,12.17,0.0,12.41,11.60,0.82,100,48,0,2,0,0,0,
3.399,4472,7304,185.2,100.0,0,12.17,0.0,12.41,11.60,0.82,100,48,0,2,0,0,0,
3.410,4384,-6430,185.2,100.0,0,12.17,0.0,12.41,11.60,0.82,100,48,0,2,0,0,0,
3.419,4384,-6430,185.2,100.0,0,12.17,0.0,12.41,11.60,0.82,100,48,0,2,0,0,0,
3.429,4491,8010,185.2,100.0,0,12.17,0.0,12.41,11.60,0.81,100,48,0,2,0,0,0,
3.439,4421,-5158,185.2,100.0,0,12.17,0.0,12.41,11.60,0.82,100,48,0,2,0,0,0,
3.450,4551,9862,185.2,100.0,0,12.17,0.0,12.41,11.60,0.82,100,48,0,2,0,0,0,
3.459,4551,9862,185.2,100.0,0,12.17,0.0,12.41,11.60,0.82,100,48,0,2,0,0,0,
3.469,4489,-4638,185.2,100.0,0,12.17,0.0,12.41,11.60,0.82,100,48,0,2,0,0,0,
3.479,4611,9376,185.2,100.0,0,12.17,0.0,12.41,11.60,0.82,100,48,0,2,0,0,0,
3.489,4528,-6265,185.2,100.0,0,12.17,0.0,12.41,11.60,0.82,100,48,0,2,0,0,0,
3.499,4528,-6265,185.2,100.0,0,12.17,0.0,12.41,11.60,0.82,100,48,0,2,0,0,0,
3.509,4460,-5055,185.2,100.0,0,12.17,0.0,12.41,11.60,0.82,100,48,0,2,0,0,0,
3.519,4401,-4328,185.2,100.0,0,12.17,0.0,12.41,11.60,0.83,100,48,0,2,0,0,0,
3.529,4390,-804,185.2,100.0,0,12.17,0.0,12.41,11.60,0.83,100,48,0,2,0,0,0,
3.539,4390,-804,185.2,100.0,0,12.17,0.0,12.41,11.60,0.83,100,48,0,2,0,0,0,
3.549,4365,-1818,185.2,100.0,0,12.17,0.0,12.41,11.60,0.83,100,48,0,2,0,0,0,
3.559,4357,-580,185.2,100.0,0,12.17,0.0,12.41,11.60,0.83,100,48,0,2,0,0,0,
3.569,4357,-580,185.2,100.0,0,12.17,0.0,12.41,11.60,0.83,100,48,0,2,0,0,0,
3.579,4327,-2163,185.2,100.0,0,12.17,0.0,12.41,11.60,0.83,100,48,0,2,0,0,0,
3.589,4324,-216,185.2,100.0,0,12.17,0.0,12.41,11.60,0.83,100,48,0,2,0,0,0,
3.599,4289,-2502,185.2,100.0,0,12.17,0.0,12.41,11.60,1.01,100,48,0,2,0,0,0,
3.609,4289,-2502,185.2,100.0,0,12.17,0.0,12.41,11.60,1.52,100,48,0,2,0,0,0,
3.619,4284,-357,185.2,100.0,0,12.17,0.0,12.41,11.60,1.52,100,48,0,2,0,0,0,
3.629,4254,-2127,185.2,100.0,0,12.17,0.0,12.41,11.60,1.52,100,48,0,2,0,0,0,
3.639,4254,-2127,185.2,100.0,0,12.17,0.0,12.41,11.60,1.52,100,48,0,2,0,0,0,
3.649,4249,-354,185.2,100.0,0,12.17,0.0,12.41,11.60,1.52,100,48,0,2,0,0,0,
3.659,4221,-1969,185.2,100.0,0,12.17,0.0,12.41,11.60,1.52,100,48,0,2,0,0,0,
3.670,4210,-771,185.2,100.0,0,12.17,0.0,12.41,11.60,1.52,100,48,0,2,0,0,0,
